Carrier,Activity,Data_Direction,LTE_Signal_Strength,Final_Test_Speed,Network_Types
C,Drive,Download,-96.75,17018.44078,LTE
C,Drive,Download,-91,37195.51319,LTE
C,Drive,Download,-83,45828.96022,LTE
C,Drive,Download,-93,22676.2107,LTE
C,Drive,Download,-92,20809.07824,LTE
C,Drive,Download,-95,19043.57395,LTE
C,Drive,Download,-90.33333333,31528.57611,LTE
C,Drive,Download,-97,9027.509498,LTE
C,Drive,Download,-85,26853.92228,LTE
C,Drive,Download,-96.5,14221.35322,LTE
C,Drive,Download,-98.66666667,,LTE
C,Drive,Download,-78,18765.57306,LTE
C,Drive,Download,-83,35072.07235,LTE
C,Drive,Download,-93,17507.69931,LTE
C,Drive,Download,-80.33333333,30373.26848,LTE
C,Drive,Download,-92.5,,LTE
C,Drive,Download,-88.33333333,27792.57971,LTE
C,Drive,Download,-105.5,26033.48279,LTE
C,Drive,Download,-99.5,37351.99938,LTE
C,Drive,Download,-95.25,33793.73763,LTE
C,Drive,Download,-104.6666667,9441.390099,LTE
C,Drive,Download,-85.5,31969.33927,LTE
C,Drive,Download,-89.5,52149.37063,LTE
C,Drive,Download,-86.5,25400.59142,LTE
C,Drive,Download,-89.33333333,17618.99078,LTE
C,Drive,Download,-103,12729.86558,LTE
C,Drive,Download,-100.3333333,15568.33078,LTE
C,Indoor,Download,-89,28717.66834,LTE
C,Indoor,Download,-70,19365.43517,LTE
C,Indoor,Download,-70,22189.43436,LTE
C,Indoor,Download,-70,25598.857,LTE
C,Indoor,Download,-81,29532.68763,LTE
C,Indoor,Download,-108.6666667,11128.46073,LTE
C,Indoor,Download,-104,13073.02245,LTE
C,Indoor,Download,,15646.19922,LTE
C,Indoor,Download,,14058.75813,LTE
C,Indoor,Download,-108,12092.60872,LTE
C,Indoor,Download,-87.66666667,40286.86562,LTE
C,Indoor,Download,-88,33951.16373,LTE
C,Indoor,Download,-88,38056.59547,LTE
C,Indoor,Download,-87.5,37289.30795,LTE
C,Indoor,Download,-88,40158.96657,LTE
C,Indoor,Download,-112,21378.40496,LTE
C,Indoor,Download,-108.6666667,22839.84393,LTE
C,Indoor,Download,-107,24511.46851,LTE
C,Indoor,Download,-107.5,24403.8361,LTE
C,Indoor,Download,-107,19723.45979,LTE
C,Indoor,Download,-91,37511.71757,LTE
C,Indoor,Download,-91,35521.15844,LTE
C,Indoor,Download,-91,43102.27111,LTE
C,Indoor,Download,-90,33718.53422,LTE
C,Indoor,Download,-90,19369.73549,LTE
C,Indoor,Download,-90,18899.15926,LTE
C,Indoor,Download,-87.5,26709.44962,LTE
C,Indoor,Download,-88,21899.86644,LTE
C,Indoor,Download,-89,22929.46658,LTE
C,Indoor,Download,-89,28431.37227,LTE
C,Indoor,Download,-112.5,2846.302014,LTE
C,Indoor,Download,-116,3887.266551,LTE
C,Indoor,Download,-108.5,13692.38626,LTE
C,Indoor,Download,-110,4197.969476,LTE
C,Indoor,Download,-92,2165.860208,LTE
C,Indoor,Download,-109.5,3320.15452,LTE
C,Indoor,Download,-109,3124.556902,LTE
C,Indoor,Download,-112,4577.171081,LTE
C,Indoor,Download,-107.5,4590.263333,LTE
C,Indoor,Download,-118,2545.306335,LTE
C,Indoor,Download,-102,1433.973161,LTE
C,Indoor,Download,-104,2154.99196,LTE
C,Indoor,Download,-103.5,2708.476588,LTE
C,Indoor,Download,-105.5,3574.981231,LTE
C,Indoor,Download,-104,3653.21819,LTE
C,Indoor,Download,-108.5,15639.18077,LTE
C,Indoor,Download,-104,16230.60404,LTE
C,Indoor,Download,-104.5,15925.01892,LTE
C,Indoor,Download,-104,21579.3916,LTE
C,Indoor,Download,-104,18746.02315,LTE
C,Indoor,Download,-68,40241.00938,LTE
C,Indoor,Download,-68,41562.80579,LTE
C,Indoor,Download,-67.5,33592.32989,LTE
C,Indoor,Download,-68,46372.22188,LTE
C,Indoor,Download,-69,43727.761,LTE
C,Indoor,Download,-89,38952.18673,LTE
C,Indoor,Download,-89.33333333,36079.29116,LTE
C,Indoor,Download,-92,35587.75801,LTE
C,Indoor,Download,-91,40085.19781,LTE
C,Indoor,Download,-92,35756.36311,LTE
C,Indoor,Download,-94,22813.74832,LTE
C,Indoor,Download,-96,19932.68136,LTE
C,Indoor,Download,-99,8917.883489,LTE
C,Indoor,Download,-94.5,5214.518214,LTE
C,Indoor,Download,-95,18054.32773,LTE
C,Indoor,Download,-80.5,,LTE
C,Indoor,Download,-100,8094.250348,LTE
C,Indoor,Download,-98.66666667,11904.45883,LTE
C,Indoor,Download,-98,3160.287222,LTE
C,Indoor,Download,-80,27011.97116,LTE
C,Indoor,Download,-80,25169.7312,LTE
C,Indoor,Download,-79.33333333,34919.24412,LTE
C,Indoor,Download,-82,42084.93292,LTE
C,Indoor,Download,-72.33333333,42132.92771,LTE
C,Indoor,Download,-100,6436.692014,LTE
C,Indoor,Download,-98.25,10761.6139,LTE
C,Indoor,Download,-99,13257.04003,LTE
C,Indoor,Download,-99,6319.202734,LTE
C,Indoor,Download,-100,8066.298512,LTE
C,Indoor,Download,-91,8736.417096,LTE
C,Indoor,Download,-91,6394.798569,LTE
C,Indoor,Download,-91,5032.142519,LTE
C,Indoor,Download,-91.5,5268.162948,LTE
C,Indoor,Download,-91,10236.17151,LTE
C,Indoor,Download,-87.33333333,8042.350302,LTE
C,Indoor,Download,-86.33333333,9747.446876,LTE
C,Indoor,Download,-85.66666667,11735.45713,LTE
C,Indoor,Download,-86,11490.56679,LTE
C,Indoor,Download,-94,19523.53979,LTE
C,Indoor,Download,-84,36554.98477,LTE
C,Indoor,Download,-84,35469.02878,LTE
C,Indoor,Download,-83.33333333,29521.07951,LTE
C,Indoor,Download,-85,31612.15315,LTE
C,Indoor,Download,-73.33333333,28413.85974,LTE
C,Indoor,Download,-100,26635.67555,LTE
C,Indoor,Download,-101,27267.11536,LTE
C,Indoor,Download,-101,30867.23456,LTE
C,Indoor,Download,-101,25547.27335,LTE
C,Indoor,Download,-101,31752.57301,LTE
C,Indoor,Download,-106,1302.708426,LTE
C,Indoor,Download,-104,1072.531399,LTE
C,Indoor,Download,-102,1463.21905,LTE
C,Indoor,Download,-102,999.8238664,LTE
C,Indoor,Download,-104,4018.234012,LTE
C,Indoor,Download,-87.5,41285.76294,LTE
C,Indoor,Download,-87,58176.3288,LTE
C,Indoor,Download,-86.33333333,41741.2374,LTE
C,Indoor,Download,-88,44168.11868,LTE
C,Indoor,Download,-87.5,44498.33858,LTE
C,Outdoor,Download,-72,43739.60466,LTE
C,Outdoor,Download,-72,34980.64352,LTE
C,Outdoor,Download,-72,24513.42499,LTE
C,Outdoor,Download,-72,27409.2236,LTE
C,Outdoor,Download,-72,40838.84054,LTE
C,Outdoor,Download,-97,12708.96789,LTE
C,Outdoor,Download,-101.5,11387.52358,LTE
C,Outdoor,Download,-99.33333333,10527.83238,LTE
C,Outdoor,Download,-103,5688.587434,LTE
C,Outdoor,Download,-100,9543.45593,LTE
C,Outdoor,Download,-96,17883.45404,LTE
C,Outdoor,Download,-97.33333333,15974.47978,LTE
C,Outdoor,Download,-96.5,19154.78184,LTE
C,Outdoor,Download,-91,23083.71839,LTE
C,Outdoor,Download,-91,28174.48866,LTE
C,Outdoor,Download,-98,26593.37619,LTE
C,Outdoor,Download,-98,29314.09065,LTE
C,Outdoor,Download,-97.25,19566.75126,LTE
C,Outdoor,Download,-98.33333333,33655.41444,LTE
C,Outdoor,Download,-97.5,27245.50506,LTE
C,Outdoor,Download,-93,25615.41287,LTE
C,Outdoor,Download,-94,26061.26348,LTE
C,Outdoor,Download,-93,32705.14024,LTE
C,Outdoor,Download,-93,24133.08827,LTE
C,Outdoor,Download,-93,16906.10492,LTE
C,Outdoor,Download,-93,17933.53669,LTE
C,Outdoor,Download,-89,19907.40125,LTE
C,Outdoor,Download,-91.33333333,16841.96209,LTE
C,Outdoor,Download,-90,17515.54556,LTE
C,Outdoor,Download,-91,17172.17786,LTE
C,Outdoor,Download,-91.33333333,16544.9966,LTE
C,Outdoor,Download,-102,7228.207761,LTE
C,Outdoor,Download,-101,10455.03789,LTE
C,Outdoor,Download,-102,9090.210855,LTE
C,Outdoor,Download,-103,9384.503935,LTE
C,Outdoor,Download,-103,8113.98758,LTE
C,Outdoor,Download,-111,1558.138563,LTE
C,Outdoor,Download,-109,,LTE
C,Outdoor,Download,-109.5,7967.992578,LTE
C,Outdoor,Download,-111,1952.675289,LTE
C,Outdoor,Download,-111,3814.318587,LTE
C,Outdoor,Download,-99,3743.302201,LTE
C,Outdoor,Download,-99.5,7537.396593,LTE
C,Outdoor,Download,-95,5293.152424,LTE
C,Outdoor,Download,-95,10025.17801,LTE
C,Outdoor,Download,-95.5,2918.961971,LTE
C,Outdoor,Download,-113,15093.10849,LTE
C,Outdoor,Download,-112,13949.45019,LTE
C,Outdoor,Download,-111,14115.15396,LTE
C,Outdoor,Download,-114,10996.76709,LTE
C,Outdoor,Download,-114,5480.444221,LTE
C,Outdoor,Download,-71.5,17663.19992,LTE
C,Outdoor,Download,-72,,LTE
C,Outdoor,Download,-72.66666667,23420.04712,LTE
C,Outdoor,Download,-72,27342.86343,LTE
C,Outdoor,Download,-72,26318.86776,LTE
C,Outdoor,Download,-91,24274.1778,LTE
C,Outdoor,Download,-90,23603.52345,LTE
C,Outdoor,Download,-91,23401.57669,LTE
C,Outdoor,Download,-91,22527.24038,LTE
C,Outdoor,Download,-90,26630.69095,LTE
C,Outdoor,Download,-100,4740.81549,LTE
C,Outdoor,Download,-100,10691.18559,LTE
C,Outdoor,Download,-98,16562.55399,LTE
C,Outdoor,Download,-98.5,5254.981045,LTE
C,Outdoor,Download,-99,13170.01431,LTE
C,Outdoor,Download,-103,,LTE
C,Outdoor,Download,-102,2527.488145,LTE
C,Outdoor,Download,-102,2748.352502,LTE
C,Outdoor,Download,-102,2118.569591,LTE
C,Outdoor,Download,-101.5,1705.107204,LTE
C,Outdoor,Download,-73,36937.44127,LTE
C,Outdoor,Download,-74,17792.82967,LTE
C,Outdoor,Download,-71.66666667,37518.32848,LTE
C,Outdoor,Download,-73,40748.1708,LTE
C,Outdoor,Download,-73,30027.01291,LTE
C,Outdoor,Download,-96,5867.203375,LTE
C,Outdoor,Download,-97,5523.414747,LTE
C,Outdoor,Download,-100,6897.953071,LTE
C,Outdoor,Download,-98,9455.421667,LTE
C,Outdoor,Download,-97.5,2878.683927,LTE
C,Outdoor,Download,-98,7459.73958,LTE
C,Outdoor,Download,-97,1001.114615,LTE
C,Outdoor,Download,-98,2717.082237,LTE
C,Outdoor,Download,-98,5407.185813,LTE
C,Outdoor,Download,-89,8513.576468,LTE
C,Outdoor,Download,-91.66666667,5546.863212,LTE
C,Outdoor,Download,-89,9777.400805,LTE
C,Outdoor,Download,-89,12673.30188,LTE
C,Outdoor,Download,-90.33333333,7375.49557,LTE
C,Outdoor,Download,-78,17524.91762,LTE
C,Outdoor,Download,-78,35507.24912,LTE
C,Outdoor,Download,-78,43306.29413,LTE
C,Outdoor,Download,-78,43714.58643,LTE
C,Outdoor,Download,-78,42348.49352,LTE
C,Outdoor,Download,-99,27775.26044,LTE
C,Outdoor,Download,-99,30697.04889,LTE
C,Outdoor,Download,-99,33788.81268,LTE
C,Outdoor,Download,-100,34398.84488,LTE
C,Outdoor,Download,-99,27672.10907,LTE
C,Outdoor,Download,-100,,LTE
C,Outdoor,Download,-101,1124.788231,LTE
C,Outdoor,Download,-101,2654.495117,LTE
C,Outdoor,Download,-100,13791.45001,LTE
C,Outdoor,Download,-100,1084.096253,LTE
C,Outdoor,Download,-93.33333333,23820.36943,LTE
C,Outdoor,Download,-93,24447.87808,LTE
C,Outdoor,Download,-93,24057.52353,LTE
C,Outdoor,Download,-95,24468.50455,LTE
C,Outdoor,Download,-94,22780.44152,LTE
C,Drive,Upload,,673.9717872,HSPA+
C,Drive,Upload,-70.5,21030.04598,LTE
C,Drive,Upload,-97,19609.85586,LTE
C,Drive,Upload,-101,6605.277654,LTE
C,Drive,Upload,-91,15141.05076,LTE
C,Drive,Upload,-95.33333333,8815.294457,LTE
C,Drive,Upload,-102.5,5470.432522,LTE
C,Drive,Upload,-104,4251.141175,LTE
C,Drive,Upload,-104.5,7624.273656,LTE
C,Drive,Upload,-104,6318.476952,LTE
C,Drive,Upload,-104,8196.549595,LTE
C,Drive,Upload,-67,23534.14284,LTE
C,Drive,Upload,-79,17388.21586,LTE
C,Drive,Upload,-102.5,4909.377166,LTE
C,Drive,Upload,-103.5,5531.692581,LTE
C,Drive,Upload,-101.5,13088.27369,LTE
C,Drive,Upload,-97.5,13168.34655,LTE
C,Drive,Upload,-93.5,13133.40858,LTE
C,Drive,Upload,-104.5,7115.565922,LTE
C,Drive,Upload,-94,6019.354953,LTE
C,Drive,Upload,-86,,LTE
C,Drive,Upload,-75.5,21153.79496,LTE
C,Drive,Upload,-95,17166.44336,LTE
C,Drive,Upload,-99,16698.83194,LTE
C,Drive,Upload,-85.5,24632.39618,LTE
C,Drive,Upload,-90,22644.67118,LTE
C,Drive,Upload,-84.5,23509.69347,LTE
C,Drive,Upload,-90.66666667,22814.26979,LTE
C,Drive,Upload,-107.3333333,1448.590914,LTE
C,Drive,Upload,-105.5,4065.066193,LTE
C,Drive,Upload,-101,9339.407753,LTE
C,Drive,Upload,-88,25779.04643,LTE
C,Drive,Upload,-95,19789.6016,LTE
C,Drive,Upload,-93.5,15461.34222,LTE
C,Drive,Upload,-105,6322.818929,LTE
C,Drive,Upload,-100,18239.61626,LTE
C,Drive,Upload,-99.5,10612.1155,LTE
C,Drive,Upload,-98.5,21137.94446,LTE
C,Drive,Upload,-93,11254.51161,LTE
C,Drive,Upload,-91.5,20539.16606,LTE
C,Drive,Upload,-81.5,18857.15961,LTE
C,Drive,Upload,-98,14921.33777,LTE
C,Drive,Upload,-90,15275.71876,LTE
C,Drive,Upload,-97,17257.42514,LTE
C,Drive,Upload,-88.66666667,19582.91959,LTE
C,Drive,Upload,-93,22603.51488,LTE
C,Drive,Upload,-95,18905.45503,LTE
C,Drive,Upload,-91,16650.35325,LTE
C,Drive,Upload,-70,18838.96124,LTE
C,Drive,Upload,-81.5,19228.40653,LTE
C,Drive,Upload,-98.5,8283.901811,LTE
C,Drive,Upload,-99.5,17997.47929,LTE
C,Drive,Upload,-97.5,10420.39143,LTE
C,Drive,Upload,-96,11631.11151,LTE
C,Drive,Upload,-96.5,12617.9189,LTE
C,Drive,Upload,-76.66666667,13599.33881,LTE
C,Drive,Upload,-87,1561.594312,LTE
C,Drive,Upload,-78.5,21141.81899,LTE
C,Drive,Upload,-97,13175.6259,LTE
C,Drive,Upload,-79,21266.81768,LTE
C,Drive,Upload,-83,16645.96935,LTE
C,Drive,Upload,-92.33333333,23315.7623,LTE
C,Drive,Upload,-85,15124.53233,LTE
C,Drive,Upload,-83.5,21242.42737,LTE
C,Drive,Upload,-89.5,16360.35261,LTE
C,Drive,Upload,-81.5,16505.92913,LTE
C,Drive,Upload,-90,17317.57681,LTE
C,Drive,Upload,-99,10326.90691,LTE
C,Drive,Upload,-94,12577.32208,LTE
C,Drive,Upload,-99,16405.83078,LTE
C,Drive,Upload,-96,13482.00333,LTE
C,Drive,Upload,-98,14692.995,LTE
C,Drive,Upload,-95.25,15888.94912,LTE
C,Drive,Upload,-74.33333333,21152.50478,LTE
C,Drive,Upload,-94.5,14053.3055,LTE
C,Drive,Upload,-80,24604.20749,LTE
C,Drive,Upload,-87.66666667,24735.23581,LTE
C,Drive,Upload,-90.75,21548.12617,LTE
C,Drive,Upload,-81,23546.08618,LTE
C,Drive,Upload,-98,10242.04732,LTE
C,Drive,Upload,-98.5,7260.82008,LTE
C,Drive,Upload,-95.5,16040.05065,LTE
C,Drive,Upload,-94.33333333,17656.06664,LTE
C,Drive,Upload,-81.25,16948.2124,LTE
C,Drive,Upload,-81,19364.56331,LTE
C,Drive,Upload,-98,6882.62668,LTE
C,Drive,Upload,-86.33333333,15821.67011,LTE
C,Drive,Upload,-92,21013.15327,LTE
C,Drive,Upload,-94,17998.19616,LTE
C,Drive,Upload,-92,19604.75522,LTE
C,Drive,Upload,-92.5,15723.39887,LTE
C,Drive,Upload,-97.66666667,12706.9246,LTE
C,Drive,Upload,-109.3333333,1641.311417,LTE
C,Drive,Upload,-75.5,20551.89158,LTE
C,Drive,Upload,-87.5,19588.73442,LTE
C,Drive,Upload,-85.25,17372.17194,LTE
C,Drive,Upload,-86,16993.64567,LTE
C,Drive,Upload,-88,16116.48384,LTE
C,Drive,Upload,-74.5,26238.42186,LTE
C,Drive,Upload,-92,16822.38614,LTE
C,Drive,Upload,-89.5,12759.28565,LTE
C,Drive,Upload,-94,14151.05898,LTE
C,Drive,Upload,-92,15630.67081,LTE
C,Drive,Upload,-83.5,25174.5272,LTE
C,Drive,Upload,-83.5,15603.28957,LTE
C,Drive,Upload,-98,9230.217483,LTE
C,Drive,Upload,-91.5,11976.84229,LTE
C,Drive,Upload,-91,10183.97068,LTE
C,Drive,Upload,-106,706.0186584,LTE
C,Drive,Upload,-95.5,19436.67066,LTE
C,Drive,Upload,-104,6467.703654,LTE
C,Drive,Upload,-84.5,18050.78632,LTE
C,Drive,Upload,-102,6657.706287,LTE
C,Drive,Upload,-89,20877.50211,LTE
C,Drive,Upload,-95.5,18946.61631,LTE
C,Drive,Upload,-70,18383.55758,LTE
C,Drive,Upload,-79.5,14789.99911,LTE
C,Drive,Upload,-103,7890.816839,LTE
C,Drive,Upload,-84.5,11930.85683,LTE
C,Drive,Upload,-87.5,10188.82843,LTE
C,Drive,Upload,-100.5,7740.730342,LTE
C,Drive,Upload,-102,9856.596935,LTE
C,Drive,Upload,-98,13444.9619,LTE
C,Drive,Upload,-102,13370.01377,LTE
C,Drive,Upload,-104.5,7601.593781,LTE
C,Drive,Upload,-80.5,9849.677434,LTE
C,Drive,Upload,-98,9283.235196,LTE
C,Drive,Upload,-97,10126.70251,LTE
C,Drive,Upload,-103.6666667,9882.817152,LTE
C,Drive,Upload,-102.6666667,1081.103755,LTE
C,Drive,Upload,-102,,LTE
C,Drive,Upload,-113.5,1248.547434,LTE
C,Drive,Upload,-97,13209.85026,LTE
C,Drive,Upload,-111.5,1415.991113,LTE
C,Drive,Upload,,677.0548767,HSPA+
C,Drive,Upload,-104,7899.9809,LTE
C,Drive,Upload,-89,13825.02377,LTE
C,Drive,Upload,-107,869.8824836,LTE
C,Drive,Upload,-114.6666667,647.7183787,LTE
C,Drive,Upload,-97.5,16003.65389,LTE
C,Drive,Upload,-111,3686.991447,LTE
C,Drive,Upload,-113,2136.489615,LTE
C,Drive,Upload,-111,4283.898256,LTE
C,Drive,Upload,-93.5,15803.47173,LTE
C,Drive,Upload,-108,9835.496112,LTE
C,Drive,Upload,-74,16624.24528,LTE
C,Drive,Upload,-90.5,17894.29765,LTE
C,Drive,Upload,-80,14764.16441,LTE
C,Drive,Upload,-101.5,9556.726788,LTE
C,Drive,Upload,-99,3282.987449,LTE
C,Drive,Upload,-99.5,8626.031323,LTE
C,Drive,Upload,-93.5,20564.1675,LTE
C,Drive,Upload,-96.5,7992.727757,LTE
C,Drive,Upload,-98.33333333,3519.566367,LTE
C,Drive,Upload,-100,7588.723759,LTE
C,Drive,Upload,-100,3770.703988,LTE
C,Drive,Upload,-103,7849.908485,LTE
C,Drive,Upload,-97,6751.598356,LTE
C,Drive,Upload,-99,3519.566367,LTE
C,Drive,Upload,-97,5894.965019,LTE
C,Drive,Upload,-97,14951.78763,LTE
C,Drive,Upload,-121.6666667,1532.764105,LTE
C,Drive,Upload,,112.8299456,HSPA+
C,Drive,Upload,-73,20657.84964,LTE
C,Drive,Upload,-83.5,23639.85072,LTE
C,Drive,Upload,-100,8764.338998,LTE
C,Drive,Upload,-90.5,14986.51977,LTE
C,Drive,Upload,-96,11706.49722,LTE
C,Drive,Upload,-77.66666667,19304.83972,LTE
C,Drive,Upload,-104,6030.942575,LTE
C,Drive,Upload,-111,2096.453182,LTE
C,Drive,Upload,-109,6117.615282,LTE
C,Drive,Upload,-110,1852.594913,LTE
C,Drive,Upload,-108,4986.355659,LTE
C,Drive,Upload,-108.5,5164.699767,LTE
C,Drive,Upload,-114.5,3006.372098,LTE
C,Drive,Upload,-108,4065.066193,LTE
C,Drive,Upload,-112,3853.560466,LTE
C,Drive,Upload,-110,840.6717015,LTE
C,Drive,Upload,-112.3333333,2147.408642,LTE
C,Drive,Upload,-111,786.0826299,LTE
C,Drive,Upload,-101.5,8939.04343,LTE
C,Drive,Upload,-78,23562.23772,LTE
C,Drive,Upload,-93,20556.88815,LTE
C,Drive,Upload,-98.5,15115.85475,LTE
C,Drive,Upload,-91,18167.243,LTE
C,Drive,Upload,-85.5,13709.72951,LTE
C,Drive,Upload,-81,21044.60469,LTE
C,Drive,Upload,-84.5,20806.69718,LTE
C,Drive,Upload,-97,19101.01788,LTE
C,Drive,Upload,-104,3938.129068,LTE
C,Drive,Upload,-93,16593.28135,LTE
C,Drive,Upload,-87.33333333,17182.90881,LTE
C,Drive,Upload,-83.5,19711.00522,LTE
C,Drive,Upload,-83,16928.13151,LTE
C,Drive,Upload,-86,16032.84931,LTE
C,Drive,Upload,-69.5,17252.06265,LTE
C,Drive,Upload,-74,15568.8032,LTE
C,Drive,Upload,-72.33333333,13580.25275,LTE
C,Drive,Upload,-73,22802.56803,LTE
C,Drive,Upload,-85.5,15454.06287,LTE
C,Drive,Upload,-92,17266.62135,LTE
C,Drive,Upload,-82.66666667,18105.53354,LTE
C,Drive,Upload,-95,11228.39942,LTE
C,Drive,Upload,-85.5,17779.50561,LTE
C,Drive,Upload,-84,16724.30967,LTE
C,Drive,Upload,-84.33333333,15424.94546,LTE
C,Drive,Upload,-87.5,9490.165908,LTE
C,Drive,Upload,-82,7221.116517,LTE
C,Drive,Upload,-80.5,15179.40116,LTE
C,Drive,Upload,-96.5,15677.98134,LTE
C,Drive,Upload,-80.5,17824.83145,LTE
C,Drive,Upload,-73,19253.88426,LTE
C,Drive,Upload,-74.5,24424.93668,LTE
C,Drive,Upload,-77,16373.07976,LTE
C,Drive,Upload,-105,8068.264771,LTE
C,Drive,Upload,-78.5,21379.45485,LTE
C,Drive,Upload,-97.33333333,15681.46456,LTE
C,Drive,Upload,-92,16196.59833,LTE
C,Drive,Upload,-94,19097.37821,LTE
C,Drive,Upload,-103.5,4178.81182,LTE
C,Drive,Upload,-96.75,10482.26591,LTE
C,Drive,Upload,-92,12061.88515,LTE
C,Drive,Upload,-98.5,15028.22082,LTE
C,Drive,Upload,-79.5,19384.91258,LTE
C,Drive,Upload,-106,1870.793291,LTE
C,Drive,Upload,-88.33333333,10983.32119,LTE
C,Drive,Upload,-89.5,17073.71854,LTE
C,Drive,Upload,-84,17499.56059,LTE
C,Drive,Upload,-113.5,3.639271435,LTE
C,Drive,Upload,-115,1259.486838,LTE
C,Drive,Upload,-89,12792.03909,LTE
C,Drive,Upload,-75,13080.99434,LTE
C,Drive,Upload,-75.5,16558.68503,LTE
C,Drive,Upload,-100,12002.31719,LTE
C,Drive,Upload,-100,4232.472679,LTE
C,Drive,Upload,-93.5,14955.4273,LTE
C,Drive,Upload,-103,6431.306898,LTE
C,Drive,Upload,-100.5,11286.63423,LTE
C,Drive,Upload,-96.75,12952.16704,LTE
C,Drive,Upload,-103.5,6179.482896,LTE
C,Drive,Upload,-112,1266.466459,LTE
C,Drive,Upload,-109.3333333,2762.207019,LTE
C,Drive,Upload,,895.8356104,"HSPA,HSPA+"
C,Drive,Upload,-95,11718.93463,LTE
C,Drive,Upload,-91,16888.09508,LTE
C,Drive,Upload,-110.5,2620.327781,LTE
C,Drive,Upload,-96.5,9567.644602,LTE
C,Drive,Upload,-103.5,12884.57549,LTE
C,Drive,Upload,-99.66666667,7760.650522,LTE
C,Drive,Upload,-84.33333333,14971.64897,LTE
C,Drive,Upload,-97,7893.738783,LTE
C,Drive,Upload,-102,4288.014219,LTE
C,Drive,Upload,-101,12463.63386,LTE
C,Drive,Upload,-97.5,12071.46335,LTE
C,Drive,Upload,-112.5,2415.671367,LTE
C,Drive,Upload,-94,13810.46345,LTE
C,Drive,Upload,-102,5215.655226,LTE
C,Drive,Upload,-85.5,13184.3697,LTE
C,Drive,Upload,-91,13487.13994,LTE
C,Drive,Upload,-93,18112.27004,LTE
C,Drive,Upload,-82,16835.26966,LTE
C,Drive,Upload,-85.33333333,13322.69273,LTE
C,Drive,Upload,-74.33333333,15344.8726,LTE
C,Drive,Upload,,1128.424794,"HSPA,HSPA+"
C,Drive,Upload,,771.6112407,HSPA+
C,Drive,Upload,,353.6794402,"HSPA,HSPA+"
C,Drive,Upload,,222.0202155,HSPA+
C,Drive,Upload,-98,3104.298534,LTE
C,Drive,Upload,-93,9619.662779,LTE
C,Drive,Upload,-74,15213.84427,LTE
C,Drive,Upload,-70,16573.20009,LTE
C,Drive,Upload,-71,13457.37569,LTE
C,Drive,Upload,-69,15293.91714,LTE
C,Drive,Upload,-70.33333333,16840.7793,LTE
C,Drive,Upload,-68.33333333,19997.79653,LTE
C,Drive,Upload,-69,14250.91313,LTE
C,Drive,Upload,-108.5,2154.687993,LTE
C,Drive,Upload,-75,17563.38591,LTE
C,Drive,Upload,-69.5,15576.26116,LTE
C,Drive,Upload,-98.66666667,15363.07098,LTE
C,Drive,Upload,-110,2132.849939,LTE
C,Drive,Upload,-92,15081.14083,LTE
C,Drive,Upload,-86,20825.23753,LTE
C,Drive,Upload,-110,5601.460846,LTE
C,Drive,Upload,-116.3333333,3748.865934,LTE
C,Drive,Upload,-91.66666667,17039.06886,LTE
C,Drive,Upload,-94,11802.15726,LTE
C,Drive,Upload,-98,11897.77482,LTE
